_id,co_mun,no_mun,ano,variavel,saude_categoria,saude_subcategoria,valor
573,2704401,Major Isidoro,2021,Notificações Registradas de Dengue,Incidência de dengue,Taxa,125.483
574,2704401,Major Isidoro,2022,Notificações Registradas de Dengue,Incidência de dengue,Taxa,28.249
575,2704401,Major Isidoro,2023,Notificações Registradas de Dengue,Incidência de dengue,Taxa,11.299
576,2704401,Major Isidoro,2024,Notificações Registradas de Dengue,Incidência de dengue,Taxa,5.65
577,2704500,Maragogi,2013,Notificações Registradas de Dengue,Incidência de dengue,Taxa,0.0
578,2704500,Maragogi,2014,Notificações Registradas de Dengue,Incidência de dengue,Taxa,409.475
579,2704500,Maragogi,2015,Notificações Registradas de Dengue,Incidência de dengue,Taxa,1482.702
580,2704500,Maragogi,2016,Notificações Registradas de Dengue,Incidência de dengue,Taxa,770.695
581,2704500,Maragogi,2017,Notificações Registradas de Dengue,Incidência de dengue,Taxa,303.582
582,2704500,Maragogi,2018,Notificações Registradas de Dengue,Incidência de dengue,Taxa,163.737
583,2704500,Maragogi,2019,Notificações Registradas de Dengue,Incidência de dengue,Taxa,678.816
584,2704500,Maragogi,2020,Notificações Registradas de Dengue,Incidência de dengue,Taxa,293.655
585,2704500,Maragogi,2021,Notificações Registradas de Dengue,Incidência de dengue,Taxa,356.811
586,2704500,Maragogi,2022,Notificações Registradas de Dengue,Incidência de dengue,Taxa,2390.129
587,2704500,Maragogi,2023,Notificações Registradas de Dengue,Incidência de dengue,Taxa,313.918
588,2704500,Maragogi,2024,Notificações Registradas de Dengue,Incidência de dengue,Taxa,2607.696
589,2704609,Maravilha,2013,Notificações Registradas de Dengue,Incidência de dengue,Taxa,0.0
590,2704609,Maravilha,2014,Notificações Registradas de Dengue,Incidência de dengue,Taxa,10.038
591,2704609,Maravilha,2015,Notificações Registradas de Dengue,Incidência de dengue,Taxa,153.531
592,2704609,Maravilha,2016,Notificações Registradas de Dengue,Incidência de dengue,Taxa,0.0
593,2704609,Maravilha,2017,Notificações Registradas de Dengue,Incidência de dengue,Taxa,21.236
594,2704609,Maravilha,2018,Notificações Registradas de Dengue,Incidência de dengue,Taxa,0.0
595,2704609,Maravilha,2019,Notificações Registradas de Dengue,Incidência de dengue,Taxa,0.0
596,2704609,Maravilha,2020,Notificações Registradas de Dengue,Incidência de dengue,Taxa,133.274
597,2704609,Maravilha,2021,Notificações Registradas de Dengue,Incidência de dengue,Taxa,45.198
598,2704609,Maravilha,2022,Notificações Registradas de Dengue,Incidência de dengue,Taxa,3.54
599,2704609,Maravilha,2023,Notificações Registradas de Dengue,Incidência de dengue,Taxa,0.0
600,2704609,Maravilha,2024,Notificações Registradas de Dengue,Incidência de dengue,Taxa,88.492
601,2704708,Marechal Deodoro,2013,Notificações Registradas de Dengue,Incidência de dengue,Taxa,0.0
602,2704708,Marechal Deodoro,2014,Notificações Registradas de Dengue,Incidência de dengue,Taxa,207.871
603,2704708,Marechal Deodoro,2015,Notificações Registradas de Dengue,Incidência de dengue,Taxa,1243.839
604,2704708,Marechal Deodoro,2016,Notificações Registradas de Dengue,Incidência de dengue,Taxa,611.041
605,2704708,Marechal Deodoro,2017,Notificações Registradas de Dengue,Incidência de dengue,Taxa,19.135
606,2704708,Marechal Deodoro,2018,Notificações Registradas de Dengue,Incidência de dengue,Taxa,5.841
607,2704708,Marechal Deodoro,2019,Notificações Registradas de Dengue,Incidência de dengue,Taxa,57.802
608,2704708,Marechal Deodoro,2020,Notificações Registradas de Dengue,Incidência de dengue,Taxa,5.727
609,2704708,Marechal Deodoro,2021,Notificações Registradas de Dengue,Incidência de dengue,Taxa,117.318
610,2704708,Marechal Deodoro,2022,Notificações Registradas de Dengue,Incidência de dengue,Taxa,3970.515
611,2704708,Marechal Deodoro,2023,Notificações Registradas de Dengue,Incidência de dengue,Taxa,21.534
612,2704708,Marechal Deodoro,2024,Notificações Registradas de Dengue,Incidência de dengue,Taxa,723.869
613,2704807,Maribondo,2013,Notificações Registradas de Dengue,Incidência de dengue,Taxa,0.0
614,2704807,Maribondo,2014,Notificações Registradas de Dengue,Incidência de dengue,Taxa,72.892
615,2704807,Maribondo,2015,Notificações Registradas de Dengue,Incidência de dengue,Taxa,409.806
616,2704807,Maribondo,2016,Notificações Registradas de Dengue,Incidência de dengue,Taxa,206.079
617,2704807,Maribondo,2017,Notificações Registradas de Dengue,Incidência de dengue,Taxa,7.4
618,2704807,Maribondo,2018,Notificações Registradas de Dengue,Incidência de dengue,Taxa,22.494
619,2704807,Maribondo,2019,Notificações Registradas de Dengue,Incidência de dengue,Taxa,67.853
620,2704807,Maribondo,2020,Notificações Registradas de Dengue,Incidência de dengue,Taxa,0.0
621,2704807,Maribondo,2021,Notificações Registradas de Dengue,Incidência de dengue,Taxa,0.0
622,2704807,Maribondo,2022,Notificações Registradas de Dengue,Incidência de dengue,Taxa,950.362
623,2704807,Maribondo,2023,Notificações Registradas de Dengue,Incidência de dengue,Taxa,21.931
624,2704807,Maribondo,2024,Notificações Registradas de Dengue,Incidência de dengue,Taxa,146.21
625,2704906,Mar Vermelho,2013,Notificações Registradas de Dengue,Incidência de dengue,Taxa,0.0
626,2704906,Mar Vermelho,2014,Notificações Registradas de Dengue,Incidência de dengue,Taxa,0.0
627,2704906,Mar Vermelho,2015,Notificações Registradas de Dengue,Incidência de dengue,Taxa,0.0
628,2704906,Mar Vermelho,2016,Notificações Registradas de Dengue,Incidência de dengue,Taxa,0.0
629,2704906,Mar Vermelho,2017,Notificações Registradas de Dengue,Incidência de dengue,Taxa,0.0
630,2704906,Mar Vermelho,2018,Notificações Registradas de Dengue,Incidência de dengue,Taxa,0.0
631,2704906,Mar Vermelho,2019,Notificações Registradas de Dengue,Incidência de dengue,Taxa,0.0
632,2704906,Mar Vermelho,2020,Notificações Registradas de Dengue,Incidência de dengue,Taxa,343.446
633,2704906,Mar Vermelho,2021,Notificações Registradas de Dengue,Incidência de dengue,Taxa,0.0
634,2704906,Mar Vermelho,2022,Notificações Registradas de Dengue,Incidência de dengue,Taxa,0.0
635,2704906,Mar Vermelho,2023,Notificações Registradas de Dengue,Incidência de dengue,Taxa,0.0
636,2704906,Mar Vermelho,2024,Notificações Registradas de Dengue,Incidência de dengue,Taxa,158.479
637,2705002,Mata Grande,2013,Notificações Registradas de Dengue,Incidência de dengue,Taxa,0.0
638,2705002,Mata Grande,2014,Notificações Registradas de Dengue,Incidência de dengue,Taxa,19.486
639,2705002,Mata Grande,2015,Notificações Registradas de Dengue,Incidência de dengue,Taxa,10734.662
640,2705002,Mata Grande,2016,Notificações Registradas de Dengue,Incidência de dengue,Taxa,2387.745
641,2705002,Mata Grande,2017,Notificações Registradas de Dengue,Incidência de dengue,Taxa,11.724
642,2705002,Mata Grande,2018,Notificações Registradas de Dengue,Incidência de dengue,Taxa,15.857
643,2705002,Mata Grande,2019,Notificações Registradas de Dengue,Incidência de dengue,Taxa,697.97
644,2705002,Mata Grande,2020,Notificações Registradas de Dengue,Incidência de dengue,Taxa,23.803
645,2705002,Mata Grande,2021,Notificações Registradas de Dengue,Incidência de dengue,Taxa,0.0
646,2705002,Mata Grande,2022,Notificações Registradas de Dengue,Incidência de dengue,Taxa,128.182
647,2705002,Mata Grande,2023,Notificações Registradas de Dengue,Incidência de dengue,Taxa,27.467
648,2705002,Mata Grande,2024,Notificações Registradas de Dengue,Incidência de dengue,Taxa,187.695
649,2705101,Matriz de Camaragibe,2013,Notificações Registradas de Dengue,Incidência de dengue,Taxa,0.0
650,2705101,Matriz de Camaragibe,2014,Notificações Registradas de Dengue,Incidência de dengue,Taxa,0.0
651,2705101,Matriz de Camaragibe,2015,Notificações Registradas de Dengue,Incidência de dengue,Taxa,59.981
652,2705101,Matriz de Camaragibe,2016,Notificações Registradas de Dengue,Incidência de dengue,Taxa,175.93
653,2705101,Matriz de Camaragibe,2017,Notificações Registradas de Dengue,Incidência de dengue,Taxa,0.0
654,2705101,Matriz de Camaragibe,2018,Notificações Registradas de Dengue,Incidência de dengue,Taxa,4.057
655,2705101,Matriz de Camaragibe,2019,Notificações Registradas de Dengue,Incidência de dengue,Taxa,64.93
656,2705101,Matriz de Camaragibe,2020,Notificações Registradas de Dengue,Incidência de dengue,Taxa,0.0
657,2705101,Matriz de Camaragibe,2021,Notificações Registradas de Dengue,Incidência de dengue,Taxa,48.727
658,2705101,Matriz de Camaragibe,2022,Notificações Registradas de Dengue,Incidência de dengue,Taxa,4723.98
659,2705101,Matriz de Camaragibe,2023,Notificações Registradas de Dengue,Incidência de dengue,Taxa,29.341
660,2705101,Matriz de Camaragibe,2024,Notificações Registradas de Dengue,Incidência de dengue,Taxa,96.408
661,2705200,Messias,2013,Notificações Registradas de Dengue,Incidência de dengue,Taxa,0.0
662,2705200,Messias,2014,Notificações Registradas de Dengue,Incidência de dengue,Taxa,28.818
663,2705200,Messias,2015,Notificações Registradas de Dengue,Incidência de dengue,Taxa,176.377
664,2705200,Messias,2016,Notificações Registradas de Dengue,Incidência de dengue,Taxa,230.48
665,2705200,Messias,2017,Notificações Registradas de Dengue,Incidência de dengue,Taxa,0.0
666,2705200,Messias,2018,Notificações Registradas de Dengue,Incidência de dengue,Taxa,0.0
667,2705200,Messias,2019,Notificações Registradas de Dengue,Incidência de dengue,Taxa,162.41
668,2705200,Messias,2020,Notificações Registradas de Dengue,Incidência de dengue,Taxa,271.754
669,2705200,Messias,2021,Notificações Registradas de Dengue,Incidência de dengue,Taxa,208.78
670,2705200,Messias,2022,Notificações Registradas de Dengue,Incidência de dengue,Taxa,3505.355
671,2705200,Messias,2023,Notificações Registradas de Dengue,Incidência de dengue,Taxa,0.0
672,2705200,Messias,2024,Notificações Registradas de Dengue,Incidência de dengue,Taxa,6.491
673,2705309,Minador do Negrão,2013,Notificações Registradas de Dengue,Incidência de dengue,Taxa,0.0
674,2705309,Minador do Negrão,2014,Notificações Registradas de Dengue,Incidência de dengue,Taxa,0.0
675,2705309,Minador do Negrão,2015,Notificações Registradas de Dengue,Incidência de dengue,Taxa,0.0
676,2705309,Minador do Negrão,2016,Notificações Registradas de Dengue,Incidência de dengue,Taxa,92.268
677,2705309,Minador do Negrão,2017,Notificações Registradas de Dengue,Incidência de dengue,Taxa,0.0
678,2705309,Minador do Negrão,2018,Notificações Registradas de Dengue,Incidência de dengue,Taxa,0.0
679,2705309,Minador do Negrão,2019,Notificações Registradas de Dengue,Incidência de dengue,Taxa,168.887
680,2705309,Minador do Negrão,2020,Notificações Registradas de Dengue,Incidência de dengue,Taxa,0.0
681,2705309,Minador do Negrão,2021,Notificações Registradas de Dengue,Incidência de dengue,Taxa,0.0
682,2705309,Minador do Negrão,2022,Notificações Registradas de Dengue,Incidência de dengue,Taxa,0.0
683,2705309,Minador do Negrão,2023,Notificações Registradas de Dengue,Incidência de dengue,Taxa,0.0
684,2705309,Minador do Negrão,2024,Notificações Registradas de Dengue,Incidência de dengue,Taxa,61.92
685,2705408,Monteirópolis,2013,Notificações Registradas de Dengue,Incidência de dengue,Taxa,0.0
686,2705408,Monteirópolis,2014,Notificações Registradas de Dengue,Incidência de dengue,Taxa,96.819
687,2705408,Monteirópolis,2015,Notificações Registradas de Dengue,Incidência de dengue,Taxa,455.738
688,2705408,Monteirópolis,2016,Notificações Registradas de Dengue,Incidência de dengue,Taxa,441.318
689,2705408,Monteirópolis,2017,Notificações Registradas de Dengue,Incidência de dengue,Taxa,0.0
690,2705408,Monteirópolis,2018,Notificações Registradas de Dengue,Incidência de dengue,Taxa,0.0
691,2705408,Monteirópolis,2019,Notificações Registradas de Dengue,Incidência de dengue,Taxa,349.211
692,2705408,Monteirópolis,2020,Notificações Registradas de Dengue,Incidência de dengue,Taxa,0.0
693,2705408,Monteirópolis,2021,Notificações Registradas de Dengue,Incidência de dengue,Taxa,13.945
694,2705408,Monteirópolis,2022,Notificações Registradas de Dengue,Incidência de dengue,Taxa,0.0
695,2705408,Monteirópolis,2023,Notificações Registradas de Dengue,Incidência de dengue,Taxa,0.0
696,2705408,Monteirópolis,2024,Notificações Registradas de Dengue,Incidência de dengue,Taxa,13.92
697,2705507,Murici,2013,Notificações Registradas de Dengue,Incidência de dengue,Taxa,7.103
698,2705507,Murici,2014,Notificações Registradas de Dengue,Incidência de dengue,Taxa,124.109
699,2705507,Murici,2015,Notificações Registradas de Dengue,Incidência de dengue,Taxa,35.292
700,2705507,Murici,2016,Notificações Registradas de Dengue,Incidência de dengue,Taxa,0.0
701,2705507,Murici,2017,Notificações Registradas de Dengue,Incidência de dengue,Taxa,45.488
702,2705507,Murici,2018,Notificações Registradas de Dengue,Incidência de dengue,Taxa,3.554
703,2705507,Murici,2019,Notificações Registradas de Dengue,Incidência de dengue,Taxa,7.083
704,2705507,Murici,2020,Notificações Registradas de Dengue,Incidência de dengue,Taxa,0.0
705,2705507,Murici,2021,Notificações Registradas de Dengue,Incidência de dengue,Taxa,1737.723
706,2705507,Murici,2022,Notificações Registradas de Dengue,Incidência de dengue,Taxa,1596.061
707,2705507,Murici,2023,Notificações Registradas de Dengue,Incidência de dengue,Taxa,79.406
708,2705507,Murici,2024,Notificações Registradas de Dengue,Incidência de dengue,Taxa,408.941
709,2705606,Novo Lino,2013,Notificações Registradas de Dengue,Incidência de dengue,Taxa,0.0
710,2705606,Novo Lino,2014,Notificações Registradas de Dengue,Incidência de dengue,Taxa,0.0
711,2705606,Novo Lino,2015,Notificações Registradas de Dengue,Incidência de dengue,Taxa,47.457
712,2705606,Novo Lino,2016,Notificações Registradas de Dengue,Incidência de dengue,Taxa,133.49
713,2705606,Novo Lino,2017,Notificações Registradas de Dengue,Incidência de dengue,Taxa,0.0
714,2705606,Novo Lino,2018,Notificações Registradas de Dengue,Incidência de dengue,Taxa,0.0
715,2705606,Novo Lino,2019,Notificações Registradas de Dengue,Incidência de dengue,Taxa,86.682
716,2705606,Novo Lino,2020,Notificações Registradas de Dengue,Incidência de dengue,Taxa,39.173
717,2705606,Novo Lino,2021,Notificações Registradas de Dengue,Incidência de dengue,Taxa,7.79
718,2705606,Novo Lino,2022,Notificações Registradas de Dengue,Incidência de dengue,Taxa,0.0
719,2705606,Novo Lino,2023,Notificações Registradas de Dengue,Incidência de dengue,Taxa,0.0
720,2705606,Novo Lino,2024,Notificações Registradas de Dengue,Incidência de dengue,Taxa,59.88
721,2705705,Olho d'Água das Flores,2013,Notificações Registradas de Dengue,Incidência de dengue,Taxa,0.0
722,2705705,Olho d'Água das Flores,2014,Notificações Registradas de Dengue,Incidência de dengue,Taxa,18.543
723,2705705,Olho d'Água das Flores,2015,Notificações Registradas de Dengue,Incidência de dengue,Taxa,110.901
724,2705705,Olho d'Água das Flores,2016,Notificações Registradas de Dengue,Incidência de dengue,Taxa,36.856
725,2705705,Olho d'Água das Flores,2017,Notificações Registradas de Dengue,Incidência de dengue,Taxa,0.0
726,2705705,Olho d'Água das Flores,2018,Notificações Registradas de Dengue,Incidência de dengue,Taxa,0.0
727,2705705,Olho d'Água das Flores,2019,Notificações Registradas de Dengue,Incidência de dengue,Taxa,461.084
728,2705705,Olho d'Água das Flores,2020,Notificações Registradas de Dengue,Incidência de dengue,Taxa,13.801
729,2705705,Olho d'Água das Flores,2021,Notificações Registradas de Dengue,Incidência de dengue,Taxa,0.0
730,2705705,Olho d'Água das Flores,2022,Notificações Registradas de Dengue,Incidência de dengue,Taxa,352.742
731,2705705,Olho d'Água das Flores,2023,Notificações Registradas de Dengue,Incidência de dengue,Taxa,14.496
732,2705705,Olho d'Água das Flores,2024,Notificações Registradas de Dengue,Incidência de dengue,Taxa,488.041
733,2705804,Olho d'Água do Casado,2013,Notificações Registradas de Dengue,Incidência de dengue,Taxa,0.0
734,2705804,Olho d'Água do Casado,2014,Notificações Registradas de Dengue,Incidência de dengue,Taxa,10.859
735,2705804,Olho d'Água do Casado,2015,Notificações Registradas de Dengue,Incidência de dengue,Taxa,10.755
736,2705804,Olho d'Água do Casado,2016,Notificações Registradas de Dengue,Incidência de dengue,Taxa,0.0
737,2705804,Olho d'Água do Casado,2017,Notificações Registradas de Dengue,Incidência de dengue,Taxa,0.0
738,2705804,Olho d'Água do Casado,2018,Notificações Registradas de Dengue,Incidência de dengue,Taxa,0.0
739,2705804,Olho d'Água do Casado,2019,Notificações Registradas de Dengue,Incidência de dengue,Taxa,0.0
740,2705804,Olho d'Água do Casado,2020,Notificações Registradas de Dengue,Incidência de dengue,Taxa,10.592
741,2705804,Olho d'Água do Casado,2021,Notificações Registradas de Dengue,Incidência de dengue,Taxa,0.0
742,2705804,Olho d'Água do Casado,2022,Notificações Registradas de Dengue,Incidência de dengue,Taxa,11.977
743,2705804,Olho d'Água do Casado,2023,Notificações Registradas de Dengue,Incidência de dengue,Taxa,11.977
744,2705804,Olho d'Água do Casado,2024,Notificações Registradas de Dengue,Incidência de dengue,Taxa,35.932
745,2705903,Olho d'Água Grande,2013,Notificações Registradas de Dengue,Incidência de dengue,Taxa,0.0
746,2705903,Olho d'Água Grande,2014,Notificações Registradas de Dengue,Incidência de dengue,Taxa,0.0
747,2705903,Olho d'Água Grande,2015,Notificações Registradas de Dengue,Incidência de dengue,Taxa,57.937
748,2705903,Olho d'Água Grande,2016,Notificações Registradas de Dengue,Incidência de dengue,Taxa,19.279
749,2705903,Olho d'Água Grande,2017,Notificações Registradas de Dengue,Incidência de dengue,Taxa,0.0
750,2705903,Olho d'Água Grande,2018,Notificações Registradas de Dengue,Incidência de dengue,Taxa,0.0
751,2705903,Olho d'Água Grande,2019,Notificações Registradas de Dengue,Incidência de dengue,Taxa,644.154
752,2705903,Olho d'Água Grande,2020,Notificações Registradas de Dengue,Incidência de dengue,Taxa,19.501
753,2705903,Olho d'Água Grande,2021,Notificações Registradas de Dengue,Incidência de dengue,Taxa,58.445
754,2705903,Olho d'Água Grande,2022,Notificações Registradas de Dengue,Incidência de dengue,Taxa,0.0
755,2705903,Olho d'Água Grande,2023,Notificações Registradas de Dengue,Incidência de dengue,Taxa,0.0
756,2705903,Olho d'Água Grande,2024,Notificações Registradas de Dengue,Incidência de dengue,Taxa,0.0
757,2706000,Olivença,2013,Notificações Registradas de Dengue,Incidência de dengue,Taxa,0.0
758,2706000,Olivença,2014,Notificações Registradas de Dengue,Incidência de dengue,Taxa,51.533
759,2706000,Olivença,2015,Notificações Registradas de Dengue,Incidência de dengue,Taxa,1368.925
760,2706000,Olivença,2016,Notificações Registradas de Dengue,Incidência de dengue,Taxa,784.247
761,2706000,Olivença,2017,Notificações Registradas de Dengue,Incidência de dengue,Taxa,0.0
762,2706000,Olivença,2018,Notificações Registradas de Dengue,Incidência de dengue,Taxa,0.0
763,2706000,Olivença,2019,Notificações Registradas de Dengue,Incidência de dengue,Taxa,25.809
764,2706000,Olivença,2020,Notificações Registradas de Dengue,Incidência de dengue,Taxa,0.0
765,2706000,Olivença,2021,Notificações Registradas de Dengue,Incidência de dengue,Taxa,0.0
766,2706000,Olivença,2022,Notificações Registradas de Dengue,Incidência de dengue,Taxa,527.192
767,2706000,Olivença,2023,Notificações Registradas de Dengue,Incidência de dengue,Taxa,0.0
768,2706000,Olivença,2024,Notificações Registradas de Dengue,Incidência de dengue,Taxa,27.747
769,2706109,Ouro Branco,2013,Notificações Registradas de Dengue,Incidência de dengue,Taxa,0.0
770,2706109,Ouro Branco,2014,Notificações Registradas de Dengue,Incidência de dengue,Taxa,95.785
771,2706109,Ouro Branco,2015,Notificações Registradas de Dengue,Incidência de dengue,Taxa,4793.274
772,2706109,Ouro Branco,2016,Notificações Registradas de Dengue,Incidência de dengue,Taxa,172.577
773,2706109,Ouro Branco,2017,Notificações Registradas de Dengue,Incidência de dengue,Taxa,25.784
774,2706109,Ouro Branco,2018,Notificações Registradas de Dengue,Incidência de dengue,Taxa,0.0
775,2706109,Ouro Branco,2019,Notificações Registradas de Dengue,Incidência de dengue,Taxa,0.0
776,2706109,Ouro Branco,2020,Notificações Registradas de Dengue,Incidência de dengue,Taxa,69.354
777,2706109,Ouro Branco,2021,Notificações Registradas de Dengue,Incidência de dengue,Taxa,17.282
778,2706109,Ouro Branco,2022,Notificações Registradas de Dengue,Incidência de dengue,Taxa,2.582
779,2706109,Ouro Branco,2023,Notificações Registradas de Dengue,Incidência de dengue,Taxa,2.582
780,2706109,Ouro Branco,2024,Notificações Registradas de Dengue,Incidência de dengue,Taxa,0.0
781,2706208,Palestina,2013,Notificações Registradas de Dengue,Incidência de dengue,Taxa,0.0
782,2706208,Palestina,2014,Notificações Registradas de Dengue,Incidência de dengue,Taxa,221.328
783,2706208,Palestina,2015,Notificações Registradas de Dengue,Incidência de dengue,Taxa,259.792
784,2706208,Palestina,2016,Notificações Registradas de Dengue,Incidência de dengue,Taxa,19.857
785,2706208,Palestina,2017,Notificações Registradas de Dengue,Incidência de dengue,Taxa,0.0
786,2706208,Palestina,2018,Notificações Registradas de Dengue,Incidência de dengue,Taxa,40.12
787,2706208,Palestina,2019,Notificações Registradas de Dengue,Incidência de dengue,Taxa,3432.449
788,2706208,Palestina,2020,Notificações Registradas de Dengue,Incidência de dengue,Taxa,0.0
789,2706208,Palestina,2021,Notificações Registradas de Dengue,Incidência de dengue,Taxa,19.759
790,2706208,Palestina,2022,Notificações Registradas de Dengue,Incidência de dengue,Taxa,17.428
791,2706208,Palestina,2023,Notificações Registradas de Dengue,Incidência de dengue,Taxa,0.0
792,2706208,Palestina,2024,Notificações Registradas de Dengue,Incidência de dengue,Taxa,95.852
793,2706307,Palmeira dos Índios,2013,Notificações Registradas de Dengue,Incidência de dengue,Taxa,0.0
794,2706307,Palmeira dos Índios,2014,Notificações Registradas de Dengue,Incidência de dengue,Taxa,276.704
795,2706307,Palmeira dos Índios,2015,Notificações Registradas de Dengue,Incidência de dengue,Taxa,2402.61
796,2706307,Palmeira dos Índios,2016,Notificações Registradas de Dengue,Incidência de dengue,Taxa,684.682
797,2706307,Palmeira dos Índios,2017,Notificações Registradas de Dengue,Incidência de dengue,Taxa,86.244
798,2706307,Palmeira dos Índios,2018,Notificações Registradas de Dengue,Incidência de dengue,Taxa,41.042
799,2706307,Palmeira dos Índios,2019,Notificações Registradas de Dengue,Incidência de dengue,Taxa,385.151
800,2706307,Palmeira dos Índios,2020,Notificações Registradas de Dengue,Incidência de dengue,Taxa,84.541
801,2706307,Palmeira dos Índios,2021,Notificações Registradas de Dengue,Incidência de dengue,Taxa,34.036
802,2706307,Palmeira dos Índios,2022,Notificações Registradas de Dengue,Incidência de dengue,Taxa,1708.721
803,2706307,Palmeira dos Índios,2023,Notificações Registradas de Dengue,Incidência de dengue,Taxa,107.581
804,2706307,Palmeira dos Índios,2024,Notificações Registradas de Dengue,Incidência de dengue,Taxa,1306.34
805,2706406,Pão de Açúcar,2013,Notificações Registradas de Dengue,Incidência de dengue,Taxa,0.0
806,2706406,Pão de Açúcar,2014,Notificações Registradas de Dengue,Incidência de dengue,Taxa,88.268
807,2706406,Pão de Açúcar,2015,Notificações Registradas de Dengue,Incidência de dengue,Taxa,245.197
808,2706406,Pão de Açúcar,2016,Notificações Registradas de Dengue,Incidência de dengue,Taxa,148.989
809,2706406,Pão de Açúcar,2017,Notificações Registradas de Dengue,Incidência de dengue,Taxa,36.302
810,2706406,Pão de Açúcar,2018,Notificações Registradas de Dengue,Incidência de dengue,Taxa,0.0
811,2706406,Pão de Açúcar,2019,Notificações Registradas de Dengue,Incidência de dengue,Taxa,315.587
812,2706406,Pão de Açúcar,2020,Notificações Registradas de Dengue,Incidência de dengue,Taxa,36.959
813,2706406,Pão de Açúcar,2021,Notificações Registradas de Dengue,Incidência de dengue,Taxa,4.114
814,2706406,Pão de Açúcar,2022,Notificações Registradas de Dengue,Incidência de dengue,Taxa,16.79
815,2706406,Pão de Açúcar,2023,Notificações Registradas de Dengue,Incidência de dengue,Taxa,0.0
816,2706406,Pão de Açúcar,2024,Notificações Registradas de Dengue,Incidência de dengue,Taxa,428.158
817,2706422,Pariconha,2013,Notificações Registradas de Dengue,Incidência de dengue,Taxa,0.0
818,2706422,Pariconha,2014,Notificações Registradas de Dengue,Incidência de dengue,Taxa,37.425
819,2706422,Pariconha,2015,Notificações Registradas de Dengue,Incidência de dengue,Taxa,245.26
820,2706422,Pariconha,2016,Notificações Registradas de Dengue,Incidência de dengue,Taxa,65.58
821,2706422,Pariconha,2017,Notificações Registradas de Dengue,Incidência de dengue,Taxa,9.36
822,2706422,Pariconha,2018,Notificações Registradas de Dengue,Incidência de dengue,Taxa,18.999
823,2706422,Pariconha,2019,Notificações Registradas de Dengue,Incidência de dengue,Taxa,18.988
824,2706422,Pariconha,2020,Notificações Registradas de Dengue,Incidência de dengue,Taxa,9.489
825,2706422,Pariconha,2021,Notificações Registradas de Dengue,Incidência de dengue,Taxa,0.0
826,2706422,Pariconha,2022,Notificações Registradas de Dengue,Incidência de dengue,Taxa,18.916
827,2706422,Pariconha,2023,Notificações Registradas de Dengue,Incidência de dengue,Taxa,0.0
828,2706422,Pariconha,2024,Notificações Registradas de Dengue,Incidência de dengue,Taxa,208.077
829,2706448,Paripueira,2013,Notificações Registradas de Dengue,Incidência de dengue,Taxa,0.0
830,2706448,Paripueira,2014,Notificações Registradas de Dengue,Incidência de dengue,Taxa,149.76
831,2706448,Paripueira,2015,Notificações Registradas de Dengue,Incidência de dengue,Taxa,116.396
832,2706448,Paripueira,2016,Notificações Registradas de Dengue,Incidência de dengue,Taxa,122.362
833,2706448,Paripueira,2017,Notificações Registradas de Dengue,Incidência de dengue,Taxa,37.73
834,2706448,Paripueira,2018,Notificações Registradas de Dengue,Incidência de dengue,Taxa,53.78
835,2706448,Paripueira,2019,Notificações Registradas de Dengue,Incidência de dengue,Taxa,546.448
836,2706448,Paripueira,2020,Notificações Registradas de Dengue,Incidência de dengue,Taxa,105.011
837,2706448,Paripueira,2021,Notificações Registradas de Dengue,Incidência de dengue,Taxa,133.492
838,2706448,Paripueira,2022,Notificações Registradas de Dengue,Incidência de dengue,Taxa,93.965
839,2706448,Paripueira,2023,Notificações Registradas de Dengue,Incidência de dengue,Taxa,7.228
840,2706448,Paripueira,2024,Notificações Registradas de Dengue,Incidência de dengue,Taxa,115.649
841,2706505,Passo de Camaragibe,2013,Notificações Registradas de Dengue,Incidência de dengue,Taxa,0.0
842,2706505,Passo de Camaragibe,2014,Notificações Registradas de Dengue,Incidência de dengue,Taxa,12.99
843,2706505,Passo de Camaragibe,2015,Notificações Registradas de Dengue,Incidência de dengue,Taxa,6.486
844,2706505,Passo de Camaragibe,2016,Notificações Registradas de Dengue,Incidência de dengue,Taxa,0.0
845,2706505,Passo de Camaragibe,2017,Notificações Registradas de Dengue,Incidência de dengue,Taxa,0.0
846,2706505,Passo de Camaragibe,2018,Notificações Registradas de Dengue,Incidência de dengue,Taxa,6.565
847,2706505,Passo de Camaragibe,2019,Notificações Registradas de Dengue,Incidência de dengue,Taxa,6.56
848,2706505,Passo de Camaragibe,2020,Notificações Registradas de Dengue,Incidência de dengue,Taxa,0.0
849,2706505,Passo de Camaragibe,2021,Notificações Registradas de Dengue,Incidência de dengue,Taxa,0.0
850,2706505,Passo de Camaragibe,2022,Notificações Registradas de Dengue,Incidência de dengue,Taxa,57.954
851,2706505,Passo de Camaragibe,2023,Notificações Registradas de Dengue,Incidência de dengue,Taxa,0.0
852,2706505,Passo de Camaragibe,2024,Notificações Registradas de Dengue,Incidência de dengue,Taxa,0.0
853,2706604,Paulo Jacinto,2013,Notificações Registradas de Dengue,Incidência de dengue,Taxa,0.0
854,2706604,Paulo Jacinto,2014,Notificações Registradas de Dengue,Incidência de dengue,Taxa,0.0
855,2706604,Paulo Jacinto,2015,Notificações Registradas de Dengue,Incidência de dengue,Taxa,13.017
856,2706604,Paulo Jacinto,2016,Notificações Registradas de Dengue,Incidência de dengue,Taxa,0.0
